1015.0;]0.0, 642920.64];*
1055.0;]0.0, 642920.64];*
1059.0;]0.0, 642920.64];*
1147.0;]0.0, 642920.64];*
1202.0;]0.0, 642920.64];*
1288.0;]0.0, 642920.64];*
1292.0;]0.0, 642920.64];*
1296.5;]0.0, 642920.64];*
1338.0;]0.0, 642920.64];*
1356.0;]0.0, 642920.64];*
1396.0;]0.0, 642920.64];*
1409.0;]0.0, 642920.64];*
1447.0;]0.0, 642920.64];*
146.35;]0.0, 642920.64];*
1510.0;]0.0, 642920.64];*
1553.5;]0.0, 642920.64];*
1555.0;]0.0, 642920.64];*
1584.0;]0.0, 642920.64];*
1756.0;]0.0, 642920.64];*
1772.5;]0.0, 642920.64];*
1917.0;]0.0, 642920.64];*
2087.5;]0.0, 642920.64];*
2337.0;]0.0, 642920.64];*
2339.0;]0.0, 642920.64];*
236.95;]0.0, 642920.64];*
2450.0;]0.0, 642920.64];*
2466.5;]0.0, 642920.64];*
254.39;]0.0, 642920.64];*
2631.0;]0.0, 642920.64];*
2672.0;]0.0, 642920.64];*
274.14;]0.0, 642920.64];*
2791.0;]0.0, 642920.64];*
2817.5;]0.0, 642920.64];*
2836.0;]0.0, 642920.64];*
2885.0;]0.0, 642920.64];*
2974.0;]0.0, 642920.64];*
2980.0;]0.0, 642920.64];*
299.85;]0.0, 642920.64];*
2999.0;]0.0, 642920.64];*
3016.5;]0.0, 642920.64];*
3145.0;]0.0, 642920.64];*
3169.0;]0.0, 642920.64];*
3207.0;]0.0, 642920.64];*
3217.5;]0.0, 642920.64];*
3274.0;]0.0, 642920.64];*
3304.0;]0.0, 642920.64];*
3306.0;]0.0, 642920.64];*
3429.0;]0.0, 642920.64];*
344.84;]0.0, 642920.64];*
3530.0;]0.0, 642920.64];*
362.88;]0.0, 642920.64];*
369.75;]0.0, 642920.64];*
3965.2;]0.0, 642920.64];*
4070.0;]0.0, 642920.64];*
4101.0;]0.0, 642920.64];*
4210.0;]0.0, 642920.64];*
4328.0;]0.0, 642920.64];*
4568.0;]0.0, 642920.64];*
462.51;]0.0, 642920.64];*
470.34;]0.0, 642920.64];*
471.34;]0.0, 642920.64];*
478.25;]0.0, 642920.64];*
4853.0;]0.0, 642920.64];*
5000.0;]0.0, 642920.64];*
504.54;]0.0, 642920.64];*
5068.0;]0.0, 642920.64];*
509.24;]0.0, 642920.64];*
511.38;]0.0, 642920.64];*
5153.0;]0.0, 642920.64];*
5293.0;]0.0, 642920.64];*
542.04;]0.0, 642920.64];*
5515.0;]0.0, 642920.64];*
557.09;]0.0, 642920.64];*
5683.1;]0.0, 642920.64];*
5739.0;]0.0, 642920.64];*
581.54;]0.0, 642920.64];*
5850.0;]0.0, 642920.64];*
6641.5;]0.0, 642920.64];*
6938.0;]0.0, 642920.64];*
714.49;]0.0, 642920.64];*
7228.0;]0.0, 642920.64];*
7234.0;]0.0, 642920.64];*
7275.0;]0.0, 642920.64];*
7288.3;]0.0, 642920.64];*
7387.5;]0.0, 642920.64];*
747.32;]0.0, 642920.64];*
756.47;]0.0, 642920.64];*
7609.3;]0.0, 642920.64];*
7790.5;]0.0, 642920.64];*
800.97;]0.0, 642920.64];*
8135.0;]0.0, 642920.64];*
8246.5;]0.0, 642920.64];*
8332.0;]0.0, 642920.64];*
8359.7;]0.0, 642920.64];*
8502.0;]0.0, 642920.64];*
8551.0;]0.0, 642920.64];*
8609.0;]0.0, 642920.64];*
8831.3;]0.0, 642920.64];*
8895.0;]0.0, 642920.64];*
9079.0;]0.0, 642920.64];*
9200.7;]0.0, 642920.64];*
922.99;]0.0, 642920.64];*
9458.1;]0.0, 642920.64];*
9625.0;]0.0, 642920.64];*
9674.0;]0.0, 642920.64];*
9815.0;]0.0, 642920.64];*
9853.0;]0.0, 642920.64];*
997.67;]0.0, 642920.64];*
9996.0;]0.0, 642920.64];*
10306.0;]0.0, 642920.64];*
10460.0;]0.0, 642920.64];*
10467.0;]0.0, 642920.64];*
10553.0;]0.0, 642920.64];*
10680.0;]0.0, 642920.64];*
10763.0;]0.0, 642920.64];*
11014.0;]0.0, 642920.64];*
1124.17;]0.0, 642920.64];*
1145.79;]0.0, 642920.64];*
1153.37;]0.0, 642920.64];*
11571.0;]0.0, 642920.64];*
11684.0;]0.0, 642920.64];*
1184.14;]0.0, 642920.64];*
11919.5;]0.0, 642920.64];*
11959.0;]0.0, 642920.64];*
12061.3;]0.0, 642920.64];*
1243.64;]0.0, 642920.64];*
12931.0;]0.0, 642920.64];*
1328.37;]0.0, 642920.64];*
13394.4;]0.0, 642920.64];*
13487.0;]0.0, 642920.64];*
13674.5;]0.0, 642920.64];*
13713.8;]0.0, 642920.64];*
13919.8;]0.0, 642920.64];*
1399.81;]0.0, 642920.64];*
14116.9;]0.0, 642920.64];*
1412.01;]0.0, 642920.64];*
14149.2;]0.0, 642920.64];*
14381.1;]0.0, 642920.64];*
1527.04;]0.0, 642920.64];*
1532.37;]0.0, 642920.64];*
15606.0;]0.0, 642920.64];*
15615.0;]0.0, 642920.64];*
15880.5;]0.0, 642920.64];*
17295.0;]0.0, 642920.64];*
17313.4;]0.0, 642920.64];*
17334.0;]0.0, 642920.64];*
1738.13;]0.0, 642920.64];*
17746.0;]0.0, 642920.64];*
17810.9;]0.0, 642920.64];*
17874.0;]0.0, 642920.64];*
17876.4;]0.0, 642920.64];*
17880.0;]0.0, 642920.64];*
18046.0;]0.0, 642920.64];*
1816.45;]0.0, 642920.64];*
18384.0;]0.0, 642920.64];*
1862.43;]0.0, 642920.64];*
18857.0;]0.0, 642920.64];*
19112.3;]0.0, 642920.64];*
19480.0;]0.0, 642920.64];*
19750.3;]0.0, 642920.64];*
19797.0;]0.0, 642920.64];*
20254.0;]0.0, 642920.64];*
20411.0;]0.0, 642920.64];*
20439.0;]0.0, 642920.64];*
2072.48;]0.0, 642920.64];*
21530.8;]0.0, 642920.64];*
21719.0;]0.0, 642920.64];*
22017.0;]0.0, 642920.64];*
2237.74;]0.0, 642920.64];*
22509.4;]0.0, 642920.64];*
22802.5;]0.0, 642920.64];*
22850.0;]0.0, 642920.64];*
2327.74;]0.0, 642920.64];*
23392.0;]0.0, 642920.64];*
23612.5;]0.0, 642920.64];*
24075.2;]0.0, 642920.64];*
24181.1;]0.0, 642920.64];*
24388.4;]0.0, 642920.64];*
2498.17;]0.0, 642920.64];*
25020.0;]0.0, 642920.64];*
25480.7;]0.0, 642920.64];*
25586.0;]0.0, 642920.64];*
26325.0;]0.0, 642920.64];*
26330.2;]0.0, 642920.64];*
26651.0;]0.0, 642920.64];*
27131.0;]0.0, 642920.64];*
27611.5;]0.0, 642920.64];*
27611.6;]0.0, 642920.64];*
27807.3;]0.0, 642920.64];*
27879.2;]0.0, 642920.64];*
2809.64;]0.0, 642920.64];*
28124.0;]0.0, 642920.64];*
28958.8;]0.0, 642920.64];*
29439.0;]0.0, 642920.64];*
29717.0;]0.0, 642920.64];*
30210.0;]0.0, 642920.64];*
30701.0;]0.0, 642920.64];*
31446.0;]0.0, 642920.64];*
31459.0;]0.0, 642920.64];*
32099.5;]0.0, 642920.64];*
3248.32;]0.0, 642920.64];*
3288.56;]0.0, 642920.64];*
33320.8;]0.0, 642920.64];*
3339.31;]0.0, 642920.64];*
3462.89;]0.0, 642920.64];*
3473.95;]0.0, 642920.64];*
34792.9;]0.0, 642920.64];*
3486.94;]0.0, 642920.64];*
35022.6;]0.0, 642920.64];*
35063.0;]0.0, 642920.64];*
35258.8;]0.0, 642920.64];*
3566.43;]0.0, 642920.64];*
3581.29;]0.0, 642920.64];*
3613.12;]0.0, 642920.64];*
36329.5;]0.0, 642920.64];*
37121.0;]0.0, 642920.64];*
38321.0;]0.0, 642920.64];*
39092.0;]0.0, 642920.64];*
39666.6;]0.0, 642920.64];*
40019.8;]0.0, 642920.64];*
4025.13;]0.0, 642920.64];*
40377.0;]0.0, 642920.64];*
40673.0;]0.0, 642920.64];*
40990.0;]0.0, 642920.64];*
41074.5;]0.0, 642920.64];*
41529.1;]0.0, 642920.64];*
4319.73;]0.0, 642920.64];*
4341.45;]0.0, 642920.64];*
44242.8;]0.0, 642920.64];*
44274.5;]0.0, 642920.64];*
44364.0;]0.0, 642920.64];*
44397.9;]0.0, 642920.64];*
44519.7;]0.0, 642920.64];*
4463.84;]0.0, 642920.64];*
44996.8;]0.0, 642920.64];*
4505.81;]0.0, 642920.64];*
4546.18;]0.0, 642920.64];*
45600.0;]0.0, 642920.64];*
46069.0;]0.0, 642920.64];*
4626.53;]0.0, 642920.64];*
46742.9;]0.0, 642920.64];*
4690.76;]0.0, 642920.64];*
47710.6;]0.0, 642920.64];*
47757.0;]0.0, 642920.64];*
47987.8;]0.0, 642920.64];*
4959.57;]0.0, 642920.64];*
5082.48;]0.0, 642920.64];*
5101.24;]0.0, 642920.64];*
51874.5;]0.0, 642920.64];*
52952.5;]0.0, 642920.64];*
5368.19;]0.0, 642920.64];*
53696.9;]0.0, 642920.64];*
55683.0;]0.0, 642920.64];*
5591.65;]0.0, 642920.64];*
5843.94;]0.0, 642920.64];*
58489.3;]0.0, 642920.64];*
5856.09;]0.0, 642920.64];*
5951.67;]0.0, 642920.64];*
59953.0;]0.0, 642920.64];*
6190.85;]0.0, 642920.64];*
6287.22;]0.0, 642920.64];*
6399.86;]0.0, 642920.64];*
6400.06;]0.0, 642920.64];*
64025.0;]0.0, 642920.64];*
6531.24;]0.0, 642920.64];*
66444.0;]0.0, 642920.64];*
6668.39;]0.0, 642920.64];*
6730.86;]0.0, 642920.64];*
67696.1;]0.0, 642920.64];*
6775.69;]0.0, 642920.64];*
6803.35;]0.0, 642920.64];*
6885.75;]0.0, 642920.64];*
6908.28;]0.0, 642920.64];*
69364.0;]0.0, 642920.64];*
6972.92;]0.0, 642920.64];*
7005.78;]0.0, 642920.64];*
7026.77;]0.0, 642920.64];*
7068.54;]0.0, 642920.64];*
7102.71;]0.0, 642920.64];*
71248.7;]0.0, 642920.64];*
7133.53;]0.0, 642920.64];*
71713.0;]0.0, 642920.64];*
7223.49;]0.0, 642920.64];*
7251.57;]0.0, 642920.64];*
7252.52;]0.0, 642920.64];*
7309.06;]0.0, 642920.64];*
7316.51;]0.0, 642920.64];*
7334.69;]0.0, 642920.64];*
73421.0;]0.0, 642920.64];*
7368.97;]0.0, 642920.64];*
7374.13;]0.0, 642920.64];*
7414.87;]0.0, 642920.64];*
7426.85;]0.0, 642920.64];*
7444.93;]0.0, 642920.64];*
75249.0;]0.0, 642920.64];*
7526.87;]0.0, 642920.64];*
7629.84;]0.0, 642920.64];*
7749.29;]0.0, 642920.64];*
7789.15;]0.0, 642920.64];*
7874.59;]0.0, 642920.64];*
7954.28;]0.0, 642920.64];*
7978.01;]0.0, 642920.64];*
8004.44;]0.0, 642920.64];*
80387.9;]0.0, 642920.64];*
8057.07;]0.0, 642920.64];*
8101.52;]0.0, 642920.64];*
81143.6;]0.0, 642920.64];*
8186.02;]0.0, 642920.64];*
8193.78;]0.0, 642920.64];*
8224.87;]0.0, 642920.64];*
8224.91;]0.0, 642920.64];*
8258.63;]0.0, 642920.64];*
8282.57;]0.0, 642920.64];*
8348.52;]0.0, 642920.64];*
8387.34;]0.0, 642920.64];*
8399.02;]0.0, 642920.64];*
8454.11;]0.0, 642920.64];*
85017.0;]0.0, 642920.64];*
8529.32;]0.0, 642920.64];*
8569.18;]0.0, 642920.64];*
8666.33;]0.0, 642920.64];*
8717.65;]0.0, 642920.64];*
8814.33;]0.0, 642920.64];*
8879.13;]0.0, 642920.64];*
8883.35;]0.0, 642920.64];*
89565.1;]0.0, 642920.64];*
9043.28;]0.0, 642920.64];*
92101.3;]0.0, 642920.64];*
9225.21;]0.0, 642920.64];*
9243.99;]0.0, 642920.64];*
9331.89;]0.0, 642920.64];*
9387.45;]0.0, 642920.64];*
9458.33;]0.0, 642920.64];*
9500.91;]0.0, 642920.64];*
95312.0;]0.0, 642920.64];*
9535.31;]0.0, 642920.64];*
9592.05;]0.0, 642920.64];*
9648.51;]0.0, 642920.64];*
9711.54;]0.0, 642920.64];*
9736.16;]0.0, 642920.64];*
9764.17;]0.0, 642920.64];*
9837.53;]0.0, 642920.64];*
9935.79;]0.0, 642920.64];*
10118.76;]0.0, 642920.64];*
10123.03;]0.0, 642920.64];*
10131.47;]0.0, 642920.64];*
10173.55;]0.0, 642920.64];*
10208.25;]0.0, 642920.64];*
10236.17;]0.0, 642920.64];*
10328.86;]0.0, 642920.64];*
10402.92;]0.0, 642920.64];*
10419.05;]0.0, 642920.64];*
10490.85;]0.0, 642920.64];*
105046.0;]0.0, 642920.64];*
10628.17;]0.0, 642920.64];*
10741.63;]0.0, 642920.64];*
107671.3;]0.0, 642920.64];*
107763.3;]0.0, 642920.64];*
10844.26;]0.0, 642920.64];*
10979.03;]0.0, 642920.64];*
11224.87;]0.0, 642920.64];*
11249.91;]0.0, 642920.64];*
11295.81;]0.0, 642920.64];*
11318.09;]0.0, 642920.64];*
11382.36;]0.0, 642920.64];*
11395.61;]0.0, 642920.64];*
11455.08;]0.0, 642920.64];*
11456.47;]0.0, 642920.64];*
11478.65;]0.0, 642920.64];*
11609.27;]0.0, 642920.64];*
11684.58;]0.0, 642920.64];*
11708.18;]0.0, 642920.64];*
11826.74;]0.0, 642920.64];*
11830.53;]0.0, 642920.64];*
11844.17;]0.0, 642920.64];*
11920.76;]0.0, 642920.64];*
11972.44;]0.0, 642920.64];*
11984.76;]0.0, 642920.64];*
12016.25;]0.0, 642920.64];*
12076.68;]0.0, 642920.64];*
12096.18;]0.0, 642920.64];*
12102.17;]0.0, 642920.64];*
12106.95;]0.0, 642920.64];*
12115.42;]0.0, 642920.64];*
12203.86;]0.0, 642920.64];*
12248.71;]0.0, 642920.64];*
12257.43;]0.0, 642920.64];*
12347.48;]0.0, 642920.64];*
12355.43;]0.0, 642920.64];*
12457.73;]0.0, 642920.64];*
12663.56;]0.0, 642920.64];*
12674.88;]0.0, 642920.64];*
12685.58;]0.0, 642920.64];*
12738.44;]0.0, 642920.64];*
12752.17;]0.0, 642920.64];*
12786.14;]0.0, 642920.64];*
12792.68;]0.0, 642920.64];*
12827.36;]0.0, 642920.64];*
12864.67;]0.0, 642920.64];*
12995.38;]0.0, 642920.64];*
13061.07;]0.0, 642920.64];*
13076.49;]0.0, 642920.64];*
13148.29;]0.0, 642920.64];*
13222.26;]0.0, 642920.64];*
13453.42;]0.0, 642920.64];*
13498.95;]0.0, 642920.64];*
13571.43;]0.0, 642920.64];*
13597.04;]0.0, 642920.64];*
13616.88;]0.0, 642920.64];*
13638.75;]0.0, 642920.64];*
13762.46;]0.0, 642920.64];*
13771.39;]0.0, 642920.64];*
13843.71;]0.0, 642920.64];*
13890.85;]0.0, 642920.64];*
13904.98;]0.0, 642920.64];*
13958.78;]0.0, 642920.64];*
13992.21;]0.0, 642920.64];*
14096.98;]0.0, 642920.64];*
14104.58;]0.0, 642920.64];*
14120.05;]0.0, 642920.64];*
14168.06;]0.0, 642920.64];*
142679.6;]0.0, 642920.64];*
14316.28;]0.0, 642920.64];*
14357.15;]0.0, 642920.64];*
14376.33;]0.0, 642920.64];*
14399.99;]0.0, 642920.64];*
14488.57;]0.0, 642920.64];*
14524.13;]0.0, 642920.64];*
14605.42;]0.0, 642920.64];*
14620.21;]0.0, 642920.64];*
146500.7;]0.0, 642920.64];*
14713.46;]0.0, 642920.64];*
14740.04;]0.0, 642920.64];*
14787.57;]0.0, 642920.64];*
14821.01;]0.0, 642920.64];*
15079.61;]0.0, 642920.64];*
15209.43;]0.0, 642920.64];*
15216.78;]0.0, 642920.64];*
152767.5;]0.0, 642920.64];*
15389.64;]0.0, 642920.64];*
15394.26;]0.0, 642920.64];*
15413.81;]0.0, 642920.64];*
15460.88;]0.0, 642920.64];*
15621.17;]0.0, 642920.64];*
15750.43;]0.0, 642920.64];*
15796.87;]0.0, 642920.64];*
15906.71;]0.0, 642920.64];*
15916.28;]0.0, 642920.64];*
15966.51;]0.0, 642920.64];*
16036.01;]0.0, 642920.64];*
16095.59;]0.0, 642920.64];*
16127.73;]0.0, 642920.64];*
16154.85;]0.0, 642920.64];*
16267.67;]0.0, 642920.64];*
16286.02;]0.0, 642920.64];*
16334.49;]0.0, 642920.64];*
16414.59;]0.0, 642920.64];*
16491.38;]0.0, 642920.64];*
16545.79;]0.0, 642920.64];*
16547.06;]0.0, 642920.64];*
16617.68;]0.0, 642920.64];*
16704.63;]0.0, 642920.64];*
16718.28;]0.0, 642920.64];*
16722.83;]0.0, 642920.64];*
16773.45;]0.0, 642920.64];*
16799.49;]0.0, 642920.64];*
168199.5;]0.0, 642920.64];*
16870.38;]0.0, 642920.64];*
171760.0;]0.0, 642920.64];*
17192.39;]0.0, 642920.64];*
17231.51;]0.0, 642920.64];*
17318.42;]0.0, 642920.64];*
17330.76;]0.0, 642920.64];*
17333.25;]0.0, 642920.64];*
17336.95;]0.0, 642920.64];*
17363.89;]0.0, 642920.64];*
17493.55;]0.0, 642920.64];*
17497.71;]0.0, 642920.64];*
175733.7;]0.0, 642920.64];*
176064.6;]0.0, 642920.64];*
17672.83;]0.0, 642920.64];*
17700.78;]0.0, 642920.64];*
17766.65;]0.0, 642920.64];*
17794.68;]0.0, 642920.64];*
17936.09;]0.0, 642920.64];*
18303.37;]0.0, 642920.64];*
18486.04;]0.0, 642920.64];*
18592.47;]0.0, 642920.64];*
18597.63;]0.0, 642920.64];*
18619.08;]0.0, 642920.64];*
18647.55;]0.0, 642920.64];*
18667.31;]0.0, 642920.64];*
18707.43;]0.0, 642920.64];*
18711.86;]0.0, 642920.64];*
188459.9;]0.0, 642920.64];*
18886.93;]0.0, 642920.64];*
18954.63;]0.0, 642920.64];*
19006.39;]0.0, 642920.64];*
19065.64;]0.0, 642920.64];*
19090.49;]0.0, 642920.64];*
19108.68;]0.0, 642920.64];*
19223.75;]0.0, 642920.64];*
19243.18;]0.0, 642920.64];*
19290.07;]0.0, 642920.64];*
193199.4;]0.0, 642920.64];*
19470.99;]0.0, 642920.64];*
19530.47;]0.0, 642920.64];*
19538.98;]0.0, 642920.64];*
19585.31;]0.0, 642920.64];*
19648.74;]0.0, 642920.64];*
19663.64;]0.0, 642920.64];*
19693.26;]0.0, 642920.64];*
19943.12;]0.0, 642920.64];*
19962.77;]0.0, 642920.64];*
20088.58;]0.0, 642920.64];*
20202.69;]0.0, 642920.64];*
20330.89;]0.0, 642920.64];*
203526.4;]0.0, 642920.64];*
20366.05;]0.0, 642920.64];*
20544.33;]0.0, 642920.64];*
20644.44;]0.0, 642920.64];*
20701.66;]0.0, 642920.64];*
20730.67;]0.0, 642920.64];*
20873.72;]0.0, 642920.64];*
210178.6;]0.0, 642920.64];*
21044.57;]0.0, 642920.64];*
21066.61;]0.0, 642920.64];*
21108.44;]0.0, 642920.64];*
211560.0;]0.0, 642920.64];*
21433.38;]0.0, 642920.64];*
21437.85;]0.0, 642920.64];*
21654.05;]0.0, 642920.64];*
21670.05;]0.0, 642920.64];*
21757.73;]0.0, 642920.64];*
21971.52;]0.0, 642920.64];*
22041.19;]0.0, 642920.64];*
22092.66;]0.0, 642920.64];*
22109.48;]0.0, 642920.64];*
22111.96;]0.0, 642920.64];*
22221.77;]0.0, 642920.64];*
22329.11;]0.0, 642920.64];*
22360.96;]0.0, 642920.64];*
22458.21;]0.0, 642920.64];*
22556.82;]0.0, 642920.64];*
22604.06;]0.0, 642920.64];*
22676.06;]0.0, 642920.64];*
22691.62;]0.0, 642920.64];*
22765.41;]0.0, 642920.64];*
22780.14;]0.0, 642920.64];*
22824.14;]0.0, 642920.64];*
23063.39;]0.0, 642920.64];*
23099.27;]0.0, 642920.64];*
23253.29;]0.0, 642920.64];*
23635.88;]0.0, 642920.64];*
23751.91;]0.0, 642920.64];*
23785.86;]0.0, 642920.64];*
23888.19;]0.0, 642920.64];*
23953.04;]0.0, 642920.64];*
23983.45;]0.0, 642920.64];*
24024.68;]0.0, 642920.64];*
24122.18;]0.0, 642920.64];*
24128.19;]0.0, 642920.64];*
24158.36;]0.0, 642920.64];*
24212.59;]0.0, 642920.64];*
24237.09;]0.0, 642920.64];*
24255.66;]0.0, 642920.64];*
24581.03;]0.0, 642920.64];*
24615.21;]0.0, 642920.64];*
25087.47;]0.0, 642920.64];*
25123.79;]0.0, 642920.64];*
25182.46;]0.0, 642920.64];*
25351.97;]0.0, 642920.64];*
25372.32;]0.0, 642920.64];*
25560.96;]0.0, 642920.64];*
25577.71;]0.0, 642920.64];*
